dataset,recording,n_present,missing
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s001_2013/01_tcp_ar/aaaaaqkb_s001_t011.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s002_2013/01_tcp_ar/aaaaaqkb_s002_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t011.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s003_2013/01_tcp_ar/aaaaaqkb_s003_t012.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkb/s005_2013/01_tcp_ar/aaaaaqkb_s005_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s001_2013/01_tcp_ar/aaaaaqkf_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s002_2013/01_tcp_ar/aaaaaqkf_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s002_2013/01_tcp_ar/aaaaaqkf_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s002_2013/01_tcp_ar/aaaaaqkf_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s002_2013/01_tcp_ar/aaaaaqkf_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s002_2013/01_tcp_ar/aaaaaqkf_s002_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s002_2013/01_tcp_ar/aaaaaqkf_s002_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s003_2013/01_tcp_ar/aaaaaqkf_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s004_2013/01_tcp_ar/aaaaaqkf_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s004_2013/01_tcp_ar/aaaaaqkf_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s004_2013/01_tcp_ar/aaaaaqkf_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s004_2013/01_tcp_ar/aaaaaqkf_s004_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s004_2013/01_tcp_ar/aaaaaqkf_s004_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s004_2013/01_tcp_ar/aaaaaqkf_s004_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkf/s004_2013/01_tcp_ar/aaaaaqkf_s004_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s001_2013/01_tcp_ar/aaaaaqkh_s001_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s002_2013/01_tcp_ar/aaaaaqkh_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s002_2013/01_tcp_ar/aaaaaqkh_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s002_2013/01_tcp_ar/aaaaaqkh_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s002_2013/01_tcp_ar/aaaaaqkh_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s002_2013/01_tcp_ar/aaaaaqkh_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqkh/s003_2013/01_tcp_ar/aaaaaqkh_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqmv/s001_2014/01_tcp_ar/aaaaaqmv_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqnr/s001_2014/01_tcp_ar/aaaaaqnr_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqqq/s001_2014/01_tcp_ar/aaaaaqqq_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t011.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s002_2014/01_tcp_ar/aaaaaqro_s002_t012.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqro/s003_2014/01_tcp_ar/aaaaaqro_s003_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s006_2014/01_tcp_ar/aaaaaqtl_s006_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t011.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s007_2014/01_tcp_ar/aaaaaqtl_s007_t012.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t011.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t012.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t013.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t014.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t015.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t016.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t017.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t018.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t019.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t020.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t021.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t022.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t023.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t024.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t025.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t026.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t027.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t028.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t029.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t030.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t031.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t032.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t033.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t034.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t035.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t036.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t037.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t038.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t039.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t040.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t041.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t042.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t043.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t044.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t045.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t046.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t047.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t048.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t049.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s011_2014/01_tcp_ar/aaaaaqtl_s011_t050.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtl/s012_2014/01_tcp_ar/aaaaaqtl_s012_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s003_2014/01_tcp_ar/aaaaaqtu_s003_t011.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtu/s011_2014/01_tcp_ar/aaaaaqtu_s011_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtx/s009_2014/01_tcp_ar/aaaaaqtx_s009_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtx/s009_2014/01_tcp_ar/aaaaaqtx_s009_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtx/s009_2014/01_tcp_ar/aaaaaqtx_s009_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtx/s009_2014/01_tcp_ar/aaaaaqtx_s009_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaqtx/s009_2014/01_tcp_ar/aaaaaqtx_s009_t004.edf,18,
